User_ID,UTC_Time,Account,Operation,Coin,Change,Remark
141577691,11/28/2021 13:19,Spot,Fee,BNB,-0.00001316,
141577691,11/28/2021 13:19,Spot,Buy,USDT,-10.4765,
141577691,11/28/2021 13:19,Spot,Buy,TVK,23,
141577691,11/28/2021 13:21,Spot,Buy,USDT,-10.4328,
141577691,11/28/2021 13:21,Spot,Buy,TVK,23,
141577691,11/28/2021 13:21,Spot,Fee,BNB,-0.00001315,
141577691,11/28/2021 13:22,Spot,Buy,USDT,-10.1167,
141577691,11/28/2021 13:22,Spot,Fee,BNB,-0.00001275,
141577691,11/28/2021 13:22,Spot,Buy,BNB,0.017,
141577691,11/28/2021 13:23,Spot,Buy,TVK,22,
141577691,11/28/2021 13:23,Spot,Fee,BNB,-0.00001261,
141577691,11/28/2021 13:23,Spot,Buy,USDT,-10.021,
141577691,11/28/2021 13:25,Spot,Fee,BNB,-0.00001391,
141577691,11/28/2021 13:25,Spot,Buy,USDT,-11.0776,
141577691,11/28/2021 13:25,Spot,Buy,ERN,0.8,
141577691,11/28/2021 13:26,Spot,Buy,TRU,24,
141577691,11/28/2021 13:26,Spot,Fee,BNB,-0.00001281,
141577691,11/28/2021 13:26,Spot,Buy,USDT,-10.2096,
141577691,11/28/2021 13:28,Spot,Buy,USDT,-9.978,
141577691,11/28/2021 13:28,Spot,Fee,BNB,-0.00001251,
141577691,11/28/2021 13:28,Spot,Buy,OGN,10,
141577691,11/28/2021 13:29,Spot,Fee,BNB,-0.00001383,
141577691,11/28/2021 13:29,Spot,Buy,MATIC,7,
141577691,11/28/2021 13:29,Spot,Buy,USDT,-10.997,
141577691,11/28/2021 13:57,Spot,Buy,USDT,-10.5435,
141577691,11/28/2021 13:57,Spot,Buy,SUSHI,1.5,
141577691,11/28/2021 13:57,Spot,Fee,BNB,-0.00001327,
141577691,11/28/2021 14:05,Spot,Withdraw,SUSHI,-3.5,Withdraw fee is included
141577691,11/28/2021 14:41,Spot,Sell,USDT,15.724,
141577691,11/28/2021 14:41,Spot,Sell,MASK,-1,
141577691,11/28/2021 14:41,Spot,Fee,BNB,-0.00001983,
141577691,11/28/2021 14:48,Spot,Sell,USDT,15.68,
141577691,11/28/2021 14:48,Spot,Sell,MASK,-1,
141577691,11/28/2021 14:48,Spot,Fee,BNB,-0.00001983,
141577691,11/28/2021 16:41,Spot,Fee,BNB,-0.0000196,
141577691,11/28/2021 16:41,Spot,Sell,MASK,-1,
141577691,11/28/2021 16:41,Spot,Sell,USDT,15.33,
141577691,11/28/2021 16:44,Spot,Sell,USDT,15.282,
141577691,11/28/2021 16:44,Spot,Fee,BNB,-0.0000196,
141577691,11/28/2021 16:44,Spot,Sell,MASK,-1,
141577691,11/28/2021 18:07,Spot,Sell,MASK,-2,
141577691,11/28/2021 18:07,Spot,Sell,USDT,30.226,
141577691,11/28/2021 18:07,Spot,Fee,BNB,-0.00003882,
141577691,11/28/2021 18:09,Spot,Sell,MASK,-1,
141577691,11/28/2021 18:09,Spot,Fee,BNB,-0.00001943,
141577691,11/28/2021 18:09,Spot,Sell,USDT,15.155,
141577691,11/28/2021 18:35,Spot,Buy,USDT,-10.4232,
141577691,11/28/2021 18:35,Spot,Buy,ERN,0.8,
141577691,11/28/2021 18:35,Spot,Fee,BNB,-0.00001347,
141577691,11/28/2021 18:35,Spot,Buy,USDT,-10.5677,
141577691,11/28/2021 18:35,Spot,Buy,OGN,11,
141577691,11/28/2021 18:35,Spot,Fee,BNB,-0.00001363,
141577691,11/28/2021 18:37,Spot,Buy,USDT,-10.1688,
141577691,11/28/2021 18:37,Spot,Buy,COMP,0.038,
141577691,11/28/2021 18:37,Spot,Fee,BNB,-0.0000132,
141577691,11/28/2021 18:42,Spot,Buy,USDT,-10.4098,
141577691,11/28/2021 18:42,Spot,Buy,TVK,23,
141577691,11/28/2021 18:42,Spot,Fee,BNB,-0.00001359,
141577691,11/28/2021 18:47,Spot,Buy,USDT,-10.4784,
141577691,11/28/2021 18:47,Spot,Fee,BNB,-0.0000135,
141577691,11/28/2021 18:47,Spot,Buy,ERN,0.8,
141577691,11/28/2021 19:04,Spot,Buy,USDT,-10.546,
141577691,11/28/2021 19:04,Spot,Buy,REQ,20,
141577691,11/28/2021 19:04,Spot,Fee,BNB,-0.00001349,
141577691,11/28/2021 19:05,Spot,Buy,ROSE,36,
141577691,11/28/2021 19:05,Spot,Buy,USDT,-10.1628,
141577691,11/28/2021 19:05,Spot,Fee,BNB,-0.00001298,
141577691,11/29/2021 0:32,Spot,Fee,BNB,-0.00002005,
141577691,11/29/2021 0:32,Spot,Sell,MASK,-1,
141577691,11/29/2021 0:32,Spot,Sell,USDT,16.437,
141577691,11/29/2021 0:36,Spot,Sell,USDT,16.483,
141577691,11/29/2021 0:36,Spot,Sell,MASK,-1,
141577691,11/29/2021 0:36,Spot,Fee,BNB,-0.00002001,
141577691,11/29/2021 0:40,Spot,Fee,BNB,-0.00001399,
141577691,11/29/2021 0:40,Spot,Sell,REQ,-20,
141577691,11/29/2021 0:40,Spot,Sell,USDT,11.498,
141577691,11/29/2021 0:56,Spot,Fee,BNB,-0.00001293,
141577691,11/29/2021 0:56,Spot,Sell,USDT,10.557,
141577691,11/29/2021 0:56,Spot,Sell,TVK,-23,
141577691,11/29/2021 1:56,Spot,Buy,TRU,23,
141577691,11/29/2021 1:56,Spot,Fee,BNB,-0.00001272,
141577691,11/29/2021 1:56,Spot,Buy,USDT,-10.4305,
141577691,11/29/2021 2:00,Spot,Buy,USDT,-10.0122,
141577691,11/29/2021 2:00,Spot,Fee,BNB,-0.00001221,
141577691,11/29/2021 2:00,Spot,Buy,TRU,22,
141577691,11/29/2021 2:03,Spot,Buy,LINA,189,
141577691,11/29/2021 2:03,Spot,Buy,USDT,-10.08693,
141577691,11/29/2021 2:03,Spot,Fee,BNB,-0.00001237,
141577691,11/29/2021 2:13,Spot,Fee,BNB,-0.00002022,
141577691,11/29/2021 2:13,Spot,Sell,MASK,-1,
141577691,11/29/2021 2:13,Spot,Sell,USDT,16.562,
141577691,11/29/2021 2:14,Spot,Fee,BNB,-0.00002025,
141577691,11/29/2021 2:14,Spot,Sell,MASK,-1,
141577691,11/29/2021 2:14,Spot,Sell,USDT,16.581,
141577691,11/29/2021 2:20,Spot,Sell,MASK,-1,
141577691,11/29/2021 2:20,Spot,Sell,USDT,16.403,
141577691,11/29/2021 2:20,Spot,Fee,BNB,-0.00002003,
141577691,11/29/2021 2:36,Spot,Buy,USDT,-10.1376,
141577691,11/29/2021 2:36,Spot,Buy,TVK,22,
141577691,11/29/2021 2:36,Spot,Fee,BNB,-0.00001241,
141577691,11/29/2021 2:54,Spot,Buy,REQ,19,
141577691,11/29/2021 2:54,Spot,Buy,USDT,-10.3797,
141577691,11/29/2021 2:54,Spot,Fee,BNB,-0.00001279,
141577691,11/29/2021 2:56,Spot,Sell,MASK,-1,
141577691,11/29/2021 2:56,Spot,Fee,BNB,-0.00001992,
141577691,11/29/2021 2:56,Spot,Sell,USDT,16.12,
141577691,11/29/2021 2:59,Spot,Buy,USDT,-10.3968,
141577691,11/29/2021 2:59,Spot,Fee,BNB,-0.00001285,
141577691,11/29/2021 2:59,Spot,Buy,REQ,19,
141577691,11/29/2021 3:01,Spot,Fee,BNB,-0.00001257,
141577691,11/29/2021 3:01,Spot,Buy,BTC,-0.00017712,
141577691,11/29/2021 3:01,Spot,Buy,ARK,5.4,
141577691,11/29/2021 3:12,Spot,Sell,USDT,16.086,
141577691,11/29/2021 3:12,Spot,Sell,MASK,-1,
141577691,11/29/2021 3:12,Spot,Fee,BNB,-0.00001995,
141577691,11/29/2021 3:14,Spot,Buy,USDT,-10.3797,
141577691,11/29/2021 3:14,Spot,Buy,REQ,19,
141577691,11/29/2021 3:14,Spot,Fee,BNB,-0.00001285,
141577691,11/29/2021 3:20,Spot,Fee,BNB,-0.00001255,
141577691,11/29/2021 3:20,Spot,Buy,TVK,22,
141577691,11/29/2021 3:20,Spot,Buy,USDT,-10.098,
141577691,11/29/2021 3:35,Spot,Fee,BNB,-0.00001964,
141577691,11/29/2021 3:35,Spot,Sell,USDT,15.803,
141577691,11/29/2021 3:35,Spot,Sell,MASK,-1,
141577691,11/29/2021 3:36,Spot,Withdraw,BNB,-0.1,Withdraw fee is included
141577691,11/29/2021 3:44,Spot,Buy,TRU,23,
141577691,11/29/2021 3:44,Spot,Fee,BNB,-0.00001271,
141577691,11/29/2021 3:44,Spot,Buy,USDT,-10.2626,
141577691,11/29/2021 3:46,Spot,Sell,USDT,15.761,
141577691,11/29/2021 3:46,Spot,Sell,MASK,-1,
141577691,11/29/2021 3:46,Spot,Fee,BNB,-0.00001956,
141577691,11/29/2021 3:51,Spot,Buy,YGG,1.3,
141577691,11/29/2021 3:51,Spot,Buy,USDT,-10.0776,
141577691,11/29/2021 3:51,Spot,Fee,BNB,-0.00001245,
141577691,11/29/2021 3:54,Spot,Fee,BNB,-0.00001241,
141577691,11/29/2021 3:54,Spot,Buy,USDT,-10.1421,
141577691,11/29/2021 3:54,Spot,Buy,LINA,191,
141577691,11/29/2021 4:18,Spot,Buy,SLP,170,
141577691,11/29/2021 4:18,Spot,Fee,BNB,-0.0000125,
141577691,11/29/2021 4:18,Spot,Buy,USDT,-10.166,
141577691,11/29/2021 4:27,Spot,Buy,USDT,-10.1934,
141577691,11/29/2021 4:27,Spot,Fee,BNB,-0.00001245,
141577691,11/29/2021 4:27,Spot,Buy,ERN,0.7,
141577691,11/29/2021 4:29,Spot,Fee,BNB,-0.00001252,
141577691,11/29/2021 4:29,Spot,Buy,ERN,0.7,
141577691,11/29/2021 4:29,Spot,Buy,USDT,-10.178,
141577691,11/29/2021 4:30,Spot,Fee,BNB,-0.00001252,
141577691,11/29/2021 4:30,Spot,Buy,ERN,0.7,
141577691,11/29/2021 4:30,Spot,Buy,USDT,-10.1731,
141577691,11/29/2021 4:32,Spot,Sell,USDT,15.741,
141577691,11/29/2021 4:32,Spot,Sell,MASK,-1,
141577691,11/29/2021 4:32,Spot,Fee,BNB,-0.00001943,
141577691,11/29/2021 4:34,Spot,Sell,MASK,-1,
141577691,11/29/2021 4:34,Spot,Fee,BNB,-0.00001941,
141577691,11/29/2021 4:34,Spot,Sell,USDT,15.74,
141577691,11/29/2021 4:34,Spot,Fee,BNB,-0.00001431,
141577691,11/29/2021 4:34,Spot,Buy,ERN,0.8,
141577691,11/29/2021 4:34,Spot,Buy,USDT,-11.6488,
141577691,11/29/2021 5:12,Spot,Fee,BNB,-0.00001249,
141577691,11/29/2021 5:12,Spot,Buy,ERN,0.7,
141577691,11/29/2021 5:12,Spot,Buy,USDT,-10.1556,
141577691,11/29/2021 5:15,Spot,Buy,USDT,-11.5776,
141577691,11/29/2021 5:15,Spot,Fee,BNB,-0.00001425,
141577691,11/29/2021 5:15,Spot,Buy,ERN,0.8,
141577691,11/29/2021 11:19,Spot,Fee,BNB,-0.00001223,
141577691,11/29/2021 11:19,Spot,Buy,USDT,-10.0107,
141577691,11/29/2021 11:19,Spot,Buy,ATA,9,
141577691,11/30/2021 0:46,Spot,Fee,BNB,-0.0000123,
141577691,11/30/2021 0:46,Spot,Buy,USDT,-10.2963,
141577691,11/30/2021 0:46,Spot,Buy,REQ,21,
141577691,11/30/2021 1:22,Spot,Sell,USDT,12.614,
141577691,11/30/2021 1:22,Spot,Sell,MATIC,-7,
141577691,11/30/2021 1:22,Spot,Fee,BNB,-0.00001512,
141577691,11/30/2021 5:13,Spot,Sell,COMP,-0.038,
141577691,11/30/2021 5:13,Spot,Fee,BNB,-0.00001321,
141577691,11/30/2021 5:13,Spot,Sell,USDT,10.8718,
141577691,11/30/2021 9:34,Card,transfer_in,USDT,300,
141577691,11/30/2021 9:34,Spot,transfer_out,USDT,-300,
141577691,11/30/2021 9:39,P2P,P2P Trading,USDT,-175,
141577691,11/30/2021 9:51,Card,transfer_out,USDT,-125,
141577691,11/30/2021 9:51,Spot,transfer_in,USDT,125,
141577691,11/30/2021 10:01,Spot,Buy,USDT,-10.066,
141577691,11/30/2021 10:01,Spot,Buy,OGN,10,
141577691,11/30/2021 10:01,Spot,Fee,BNB,-0.00001226,
141577691,11/30/2021 14:01,Spot,Buy,USDT,-10.09353,
141577691,11/30/2021 14:01,Spot,Buy,DAR,3,
141577691,11/30/2021 14:01,Spot,Fee,BNB,-0.000012,
141577691,11/30/2021 15:43,Spot,Fee,BNB,-0.0000131,
141577691,11/30/2021 15:43,Spot,Sell,MATIC,-6,
141577691,11/30/2021 15:43,Spot,Sell,USDT,10.998,
141577691,11/30/2021 15:52,Spot,Fee,BNB,-0.00001373,
141577691,11/30/2021 15:52,Spot,Sell,USDT,11.484,
141577691,11/30/2021 15:52,Spot,Sell,IOTA,-8,
141577691,11/30/2021 15:52,Spot,Sell,USDT,11.532,
141577691,11/30/2021 15:52,Spot,Fee,BNB,-0.00001378,
141577691,11/30/2021 15:52,Spot,Sell,IOTA,-8,
141577691,11/30/2021 15:54,Spot,Sell,USDT,11.4472,
141577691,11/30/2021 15:54,Spot,Sell,IOTA,-8,
141577691,11/30/2021 15:54,Spot,Fee,BNB,-0.00001372,
141577691,11/30/2021 16:22,Spot,Sell,IOTA,-8,
141577691,11/30/2021 16:22,Spot,Fee,BNB,-0.00001359,
141577691,11/30/2021 16:22,Spot,Sell,USDT,11.2072,
141577691,11/30/2021 23:17,Spot,Sell,USDT,12.9339,
141577691,11/30/2021 23:17,Spot,Sell,IDEX,-30,
141577691,11/30/2021 23:17,Spot,Fee,BNB,-0.00001546,
141577691,11/30/2021 23:18,Spot,Fee,BNB,-0.00001278,
141577691,11/30/2021 23:18,Spot,Sell,IDEX,-25,
141577691,11/30/2021 23:18,Spot,Sell,USDT,10.699,
141577691,11/30/2021 23:19,Spot,Fee,BNB,-0.00001434,
141577691,11/30/2021 23:19,Spot,Sell,USDT,12.019,
141577691,11/30/2021 23:19,Spot,Sell,IDEX,-28,
141577691,11/30/2021 23:25,Spot,Sell,USDT,13.89088,
141577691,11/30/2021 23:25,Spot,Fee,BNB,-0.00001659,
141577691,11/30/2021 23:25,Spot,Sell,IDEX,-32,
141577691,12-01-2021 01:19,Spot,Buy,USDT,-10.1568,
141577691,12-01-2021 01:19,Spot,Fee,BNB,-0.00001213,
141577691,12-01-2021 01:19,Spot,Buy,TVK,24,
141577691,12-01-2021 03:50,Spot,Fee,BNB,-0.00001195,
141577691,12-01-2021 03:50,Spot,Buy,USDT,-10.0935,
141577691,12-01-2021 03:50,Spot,Buy,CELR,90,
141577691,12-01-2021 04:05,Spot,Fee,BNB,-0.00001176,
141577691,12-01-2021 04:05,Spot,Buy,PORTO,2.5,
141577691,12-01-2021 04:05,Spot,Buy,USDT,-9.96025,
141577691,12-01-2021 04:06,Spot,Fee,BNB,-0.00001539,
141577691,12-01-2021 04:06,Spot,Sell,YGG,-1.5,
141577691,12-01-2021 04:06,Spot,Sell,USDT,12.951,
141577691,12-01-2021 04:12,Spot,Sell,YGG,-2,
141577691,12-01-2021 04:12,Spot,Fee,BNB,-0.00002097,
141577691,12-01-2021 04:12,Spot,Sell,USDT,17.64,
141577691,12-01-2021 04:13,Spot,Fee,BNB,-0.00001881,
141577691,12-01-2021 04:13,Spot,Sell,USDT,15.8634,
141577691,12-01-2021 04:13,Spot,Sell,YGG,-1.8,
141577691,12-01-2021 07:00,Spot,Sell,USDT,11.55,
141577691,12-01-2021 07:00,Spot,Fee,BNB,-0.00001374,
141577691,12-01-2021 07:00,Spot,Sell,REQ,-21,
141577691,12-01-2021 07:26,Spot,Sell,LINA,-189,
141577691,12-01-2021 07:26,Spot,Sell,USDT,10.41579,
141577691,12-01-2021 07:26,Spot,Fee,BNB,-0.00001235,
141577691,12-01-2021 07:28,Spot,Fee,BNB,-0.00001248,
141577691,12-01-2021 07:28,Spot,Sell,LINA,-191,
141577691,12-01-2021 07:28,Spot,Sell,USDT,10.52028,
141577691,12-01-2021 07:38,Spot,Sell,USDT,11.544,
141577691,12-01-2021 07:38,Spot,Sell,MATIC,-6,
141577691,12-01-2021 07:38,Spot,Fee,BNB,-0.00001366,
141577691,12-01-2021 09:58,Spot,Sell,USDT,23.6132,
141577691,12-01-2021 09:58,Spot,Sell,REQ,-38,
141577691,12-01-2021 09:58,Spot,Fee,BNB,-0.00002736,
141577691,12-01-2021 10:01,Spot,Fee,BNB,-0.00001421,
141577691,12-01-2021 10:01,Spot,Sell,USDT,12.2854,
141577691,12-01-2021 10:01,Spot,Sell,REQ,-19,
141577691,12-01-2021 11:32,Spot,Sell,MATIC,-6,
141577691,12-01-2021 11:32,Spot,Sell,USDT,11.628,
141577691,12-01-2021 11:32,Spot,Fee,BNB,-0.00001363,
141577691,12-01-2021 13:11,Spot,Buy,USDT,-10.2564,
141577691,12-01-2021 13:11,Spot,Fee,BNB,-0.00001194,
141577691,12-01-2021 13:11,Spot,Buy,C98,3.3,
141577691,12-01-2021 13:12,Spot,Buy,USDT,-10.1306,
141577691,12-01-2021 13:12,Spot,Buy,LINA,185,
141577691,12-01-2021 13:12,Spot,Fee,BNB,-0.00001188,
141577691,12-01-2021 13:45,Spot,Buy,USDT,-9.99702,
141577691,12-01-2021 13:45,Spot,Fee,BNB,-0.00001158,
141577691,12-01-2021 13:45,Spot,Buy,IDEX,22,
141577691,12-01-2021 15:19,Spot,Sell,MATIC,-6,
141577691,12-01-2021 15:19,Spot,Fee,BNB,-0.00001437,
141577691,12-01-2021 15:19,Spot,Sell,USDT,12.384,
141577691,12-02-2021 00:50,Spot,Fee,BNB,-0.00001501,
141577691,12-02-2021 00:50,Spot,Buy,YGG,1.3,
141577691,12-02-2021 00:50,Spot,Buy,USDT,-12.389,
141577691,12-02-2021 01:00,Spot,Sell,YGG,-1.3,
141577691,12-02-2021 01:00,Spot,Sell,USDT,12.2486,
141577691,12-02-2021 01:00,Spot,Fee,BNB,-0.00001474,
141577691,12-02-2021 01:02,Spot,Sell,YGG,-2.7,
141577691,12-02-2021 01:02,Spot,Fee,BNB,-0.00003057,
141577691,12-02-2021 01:02,Spot,Sell,USDT,25.3368,
141577691,12-02-2021 01:13,Spot,Sell,USDT,13.122,
141577691,12-02-2021 01:13,Spot,Fee,BNB,-0.00001578,
141577691,12-02-2021 01:13,Spot,Sell,MATIC,-6,
141577691,12-02-2021 01:24,Spot,Buy,YGG,1,
141577691,12-02-2021 01:24,Spot,Fee,BNB,-0.00001128,
141577691,12-02-2021 01:24,Spot,Buy,USDT,-9.389,
141577691,12-02-2021 01:31,Spot,Fee,BNB,-0.00001186,
141577691,12-02-2021 01:31,Spot,Buy,IDEX,25,
141577691,12-02-2021 01:31,Spot,Buy,USDT,-9.933,
141577691,12-02-2021 03:11,Spot,Sell,TVK,-50,
141577691,12-02-2021 03:11,Spot,Fee,BNB,-0.00002375,
141577691,12-02-2021 03:11,Spot,Sell,USDT,19.34,
141577691,12-02-2021 03:27,Spot,Buy,ERN,0.9,
141577691,12-02-2021 03:27,Spot,Fee,BNB,-0.00001356,
141577691,12-02-2021 03:27,Spot,Buy,USDT,-11.0736,
141577691,12-02-2021 03:32,Spot,Buy,IDEX,28,
141577691,12-02-2021 03:32,Spot,Buy,USDT,-10.3516,
141577691,12-02-2021 03:32,Spot,Fee,BNB,-0.00001273,
141577691,12-02-2021 03:43,Spot,Sell,BTC,0.00017793,
141577691,12-02-2021 03:43,Spot,Sell,ARK,-5.4,
141577691,12-02-2021 03:43,Spot,Fee,BNB,-0.00001241,
141577691,12-02-2021 03:46,Spot,Buy,BTC,-0.00017762,
141577691,12-02-2021 03:46,Spot,Buy,DYDX,0.68,
141577691,12-02-2021 03:46,Spot,Fee,BNB,-0.00001222,
141577691,12-02-2021 03:51,Spot,Buy,IDEX,28,
141577691,12-02-2021 03:51,Spot,Fee,BNB,-0.00001278,
141577691,12-02-2021 03:51,Spot,Buy,USDT,-10.43588,
141577691,12-02-2021 12:36,Spot,Sell,USDT,10.3491,
141577691,12-02-2021 12:36,Spot,Sell,TVK,-27,
141577691,12-02-2021 12:36,Spot,Fee,BNB,-0.00001242,
141577691,12-02-2021 12:44,Spot,Fee,BNB,-0.0000142,
141577691,12-02-2021 12:44,Spot,Sell,DATA,-70,
141577691,12-02-2021 12:44,Spot,Sell,USDT,11.8216,
141577691,12-02-2021 13:13,Spot,Buy,DOGE,47,
141577691,12-02-2021 13:13,Spot,Fee,BNB,-0.00001227,
141577691,12-02-2021 13:13,Spot,Buy,USDT,-10.1896,
141577691,12-02-2021 13:24,Card,transfer_in,USDT,150,
141577691,12-02-2021 13:24,Spot,transfer_out,USDT,-150,
141577691,12-02-2021 13:34,P2P,P2P Trading,USDT,-125,
141577691,12-02-2021 13:37,Spot,transfer_in,USDT,25,
141577691,12-02-2021 13:37,Card,transfer_out,USDT,-25,
141577691,12-02-2021 15:59,Spot,Fee,BNB,-0.00001809,
141577691,12-02-2021 15:59,Spot,Sell,USDT,15.031,
141577691,12-02-2021 15:59,Spot,Sell,MASK,-1,
141577691,12-02-2021 17:02,Spot,Fee,BNB,-0.00002349,
141577691,12-02-2021 17:02,Spot,Sell,DATA,-100,
141577691,12-02-2021 17:02,Spot,Sell,USDT,19.4,
141577691,12-02-2021 17:03,Spot,Sell,USDT,20.1,
141577691,12-02-2021 17:03,Spot,Sell,DATA,-100,
141577691,12-02-2021 17:03,Spot,Fee,BNB,-0.00002429,
141577691,12-03-2021 03:00,Spot,Fee,BNB,-0.00002526,
141577691,12-03-2021 03:00,Spot,Sell,USDT,20.5965,
141577691,12-03-2021 03:00,Spot,Sell,TRU,-45,
141577691,12-03-2021 03:14,Spot,Sell,TRU,-23,
141577691,12-03-2021 03:14,Spot,Fee,BNB,-0.00001296,
141577691,12-03-2021 03:14,Spot,Sell,USDT,10.5869,
141577691,12-03-2021 03:16,Spot,Fee,BNB,-0.00001341,
141577691,12-03-2021 03:16,Spot,Sell,TRU,-24,
141577691,12-03-2021 03:16,Spot,Sell,USDT,10.944,
141577691,12-03-2021 03:22,Spot,Sell,USDT,11.1216,
141577691,12-03-2021 03:22,Spot,Sell,FIRO,-1.4,
141577691,12-03-2021 03:22,Spot,Fee,BNB,-0.00001363,
141577691,12-03-2021 05:13,Spot,Sell,ROSE,-36,
141577691,12-03-2021 05:13,Spot,Fee,BNB,-0.00001529,
141577691,12-03-2021 05:13,Spot,Sell,USDT,12.56184,
141577691,12-03-2021 06:15,Spot,Buy,USDT,-10.3383,
141577691,12-03-2021 06:15,Spot,Buy,FTT,0.21,
141577691,12-03-2021 06:15,Spot,Fee,BNB,-0.00001254,
141577691,12-03-2021 06:39,Spot,Sell,ROSE,-35,
141577691,12-03-2021 06:39,Spot,Sell,USDT,12.56045,
141577691,12-03-2021 06:39,Spot,Fee,BNB,-0.00001521,
141577691,12-03-2021 12:23,Spot,Sell,RLC,-2,
141577691,12-03-2021 12:23,Spot,Sell,USDT,11.218,
141577691,12-03-2021 12:23,Spot,Fee,BNB,-0.00001342,
141577691,12-03-2021 14:26,Spot,Buy,USDT,-10.146,
141577691,12-03-2021 14:26,Spot,Fee,BNB,-0.00001233,
141577691,12-03-2021 14:26,Spot,Buy,DYDX,0.75,
141577691,12-03-2021 14:28,Spot,Buy,DYDX,0.75,
141577691,12-03-2021 14:28,Spot,Buy,USDT,-10.13625,
141577691,12-03-2021 14:28,Spot,Fee,BNB,-0.00001233,
141577691,12-03-2021 14:45,Spot,Buy,DYDX,0.82,
141577691,12-03-2021 14:45,Spot,Fee,BNB,-0.00001325,
141577691,12-03-2021 14:45,Spot,Buy,USDT,-10.97734,
141577691,12-03-2021 15:17,Spot,Buy,TVK,28,
141577691,12-03-2021 15:17,Spot,Buy,USDT,-10.0772,
141577691,12-03-2021 15:17,Spot,Fee,BNB,-0.00001233,
141577691,12-03-2021 16:50,Spot,Buy,USDT,-10.7856,
141577691,12-03-2021 16:50,Spot,Buy,ERN,0.9,
141577691,12-03-2021 16:50,Spot,Fee,BNB,-0.00001339,
141577691,12-03-2021 16:58,Spot,Fee,BNB,-0.00001275,
141577691,12-03-2021 16:58,Spot,Buy,TVK,30,
141577691,12-03-2021 16:58,Spot,Buy,USDT,-10.203,
141577691,12-03-2021 17:14,Spot,Buy,USDT,-9.975,
141577691,12-03-2021 17:14,Spot,Buy,FTT,0.21,
141577691,12-03-2021 17:14,Spot,Fee,BNB,-0.00001242,
141577691,12-03-2021 17:15,Spot,Fee,BNB,-0.0000127,
141577691,12-03-2021 17:15,Spot,Buy,USDT,-10.1325,
141577691,12-03-2021 17:15,Spot,Buy,SLP,193,
141577691,12-03-2021 19:12,Spot,Sell,USDT,12.15,
141577691,12-03-2021 19:12,Spot,Fee,BNB,-0.00001518,
141577691,12-03-2021 19:12,Spot,Sell,OM,-45,
141577691,12-03-2021 19:13,Spot,Sell,USDT,10.08,
141577691,12-03-2021 19:13,Spot,Fee,BNB,-0.00001258,
141577691,12-03-2021 19:13,Spot,Sell,OM,-36,
141577691,12-03-2021 19:17,Spot,Fee,BNB,-0.00002087,
141577691,12-03-2021 19:17,Spot,Sell,OM,-53,
141577691,12-03-2021 19:17,Spot,Sell,USDT,16.695,
141577691,12-03-2021 19:59,Spot,Buy,USDT,-10.031,
141577691,12-03-2021 19:59,Spot,Fee,BNB,-0.00001269,
141577691,12-03-2021 19:59,Spot,Buy,YGG,1.4,
141577691,12-03-2021 20:08,Spot,Fee,BNB,-0.00001236,
141577691,12-03-2021 20:08,Spot,Buy,USDT,-9.7496,
141577691,12-03-2021 20:08,Spot,Buy,IOTA,7,
141577691,12-03-2021 20:11,Spot,Buy,USDT,-9.681,
141577691,12-03-2021 20:11,Spot,Buy,IOTA,7,
141577691,12-03-2021 20:11,Spot,Fee,BNB,-0.00001245,
141577691,12-03-2021 20:22,Spot,Buy,USDT,-10.5246,
141577691,12-03-2021 20:22,Spot,Fee,BNB,-0.0000135,
141577691,12-03-2021 20:22,Spot,Buy,BNB,0.018,
141577691,12-03-2021 20:31,Spot,Buy,SLP,200,
141577691,12-03-2021 20:31,Spot,Fee,BNB,-0.00001293,
141577691,12-03-2021 20:31,Spot,Buy,USDT,-10.1,
141577691,12-03-2021 20:32,Spot,Fee,BNB,-0.00001272,
141577691,12-03-2021 20:32,Spot,Buy,USDT,-10.0702,
141577691,12-03-2021 20:32,Spot,Buy,YGG,1.4,
141577691,12-03-2021 20:39,Spot,Buy,DOGE,51,
141577691,12-03-2021 20:39,Spot,Buy,USDT,-9.9807,
141577691,12-03-2021 20:39,Spot,Fee,BNB,-0.00001276,
141577691,12-03-2021 20:48,Spot,Buy,POND,104,
141577691,12-03-2021 20:48,Spot,Fee,BNB,-0.00001286,
141577691,12-03-2021 20:48,Spot,Buy,USDT,-10.12648,
141577691,12-04-2021 06:13,Spot,Buy,USDT,-10.18317,
141577691,12-04-2021 06:13,Spot,Buy,POND,123,
141577691,12-04-2021 06:13,Spot,Fee,BNB,-0.00001435,
141577691,12-04-2021 06:14,Spot,Buy,USDT,-12.0036,
141577691,12-04-2021 06:14,Spot,Fee,BNB,-0.00001721,
141577691,12-04-2021 06:14,Spot,Buy,ERN,1.2,
141577691,12-04-2021 06:15,Spot,Buy,USDT,-10.18317,
141577691,12-04-2021 06:15,Spot,Buy,POND,123,
141577691,12-04-2021 06:15,Spot,Fee,BNB,-0.00001431,
141577691,12-04-2021 06:15,Spot,Buy,USDT,-10.18317,
141577691,12-04-2021 06:15,Spot,Fee,BNB,-0.00001432,
141577691,12-04-2021 06:15,Spot,Buy,POND,123,
141577691,12-04-2021 06:16,Spot,Fee,BNB,-0.00001446,
141577691,12-04-2021 06:16,Spot,Buy,USDT,-10.2604,
141577691,12-04-2021 06:16,Spot,Buy,IDEX,40,
141577691,12-04-2021 06:16,Spot,Fee,BNB,-0.00001524,
